Defect_ID,Section_ID,Station1,Station2,Chainage_KM,Zone,Division,Asset_Type,Defect_Type,Severity_Level,Detection_Method,Power_Supply_Type,Interlocking_Type,Communication_Link_Status,Reported_Date,Date_to_Start_work,Date_to_End_work,Work_Due_Date,Work_Overall_Duration,Work_Duration_Per_Day,Overdue_Days,Asset_Age_Years,Last_Maintenance_Date,Maintenance_Frequency_Days,Historical_Failure_Count,Section_Traffic_Density,Corridor_Criticality,Available_Block_Window_Hours,Overlapping_TRD_Request,Overlapping_Engineering_Request,Joint_Block_Feasibility_Score,Task_Urgency_Tier,Planning_Horizon,Recommended_Block_Duration_Hours,Block_Conflict_Type,Joint_Block_Recommendation,Priority_Score,Predicted_Resolution_Time_Hours,Risk_If_Delayed,Confidence_Score
SMMS05127,SJ-UB,SJ,UB,50.28,South Eastern Railway,Ranchi,Relay Interlocking,Interlocking Logic Fault,Medium,Preventive Test,IPS (Integrated Power Supply),EI,Degraded,24-12-2025,04-09-2026,05-09-2026,08-09-2026,4.5,3.7,60,16.1,09-11-2025,90,1,3,Branch,10.32,False,False,34.7,This Month,Monthly,3.7,No_Overlap,No,48.2,4.5,44.6,0.55
SMMS05128,VJXH-DTLRM,VJXH,DTLRM,28.82,Northern Railway,Lucknow,Block Instrument,Block Instrument Failure,Low,Datalogger Analysis,AC (25kV Signalling),PI,Degraded,24-04-2026,07-09-2026,07-09-2026,12-09-2026,4.8,5.4,86,21.4,12-02-2026,30,2,10,Trunk,2.32,False,True,50.7,This Week,Weekly,5.4,No_Overlap,No,57.1,4.8,62.7,0.86
SMMS05129,NUK-WBQCZ,NUK,WBQCZ,24.31,Northern Railway,Ambala,Axle Counter,Axle Counter Malfunction,High,Datalogger Analysis,IPS (Integrated Power Supply),RRI,Degraded,16-10-2025,12-09-2026,12-09-2026,14-09-2026,7.7,8.7,30,21.2,12-10-2025,30,6,8,Trunk,4.38,False,False,31.7,This Week,Weekly,8.7,Same_Division_Overlap,No,64.3,7.7,59.7,0.77
SMMS05130,UGC-NV,UGC,NV,57.02,Northern Railway,Ambala,Track Circuit,Rail Bonding Fault,High,Datalogger Analysis,AC (25kV Signalling),SSI,Degraded,21-07-2026,15-09-2026,15-09-2026,17-09-2026,4.9,5.4,30,2.0,19-09-2025,90,0,11,Trunk,10.28,False,False,42.8,This Week,Weekly,5.4,No_Overlap,No,55.1,4.9,61.2,0.74
SMMS05131,WRQI-WJKL,WRQI,WJKL,21.89,South Eastern Railway,Adra,Electronic Interlocking,EI Card Failure,High,Signal Failure Alarm,DC,PI,Normal,03-01-2026,13-09-2026,14-09-2026,16-09-2026,7.0,5.5,30,7.7,10-11-2025,180,2,18,Branch,2.71,False,False,46.0,This Month,Monthly,5.5,Same_Division_Overlap,No,51.5,7.0,43.8,0.69
SMMS05132,JD-EQI,JD,EQI,87.25,Eastern Railway,Malda,Electronic Interlocking,Software/Data Fault,Low,Signal Failure Alarm,DC,PI,Down,12-03-2026,04-09-2026,05-09-2026,10-09-2026,6.2,4.9,90,16.2,25-12-2025,15,1,11,Trunk,5.1,True,False,47.5,This Week,Weekly,4.9,No_Overlap,No,56.8,6.2,63.3,0.71
SMMS05133,GPACP-ROVP,GPACP,ROVP,44.33,Northern Railway,Ambala,Track Circuit,Rail Bonding Fault,Critical,Datalogger Analysis,DC,RRI,Normal,07-07-2026,04-09-2026,05-09-2026,06-09-2026,8.3,8.0,10,7.0,21-05-2026,30,0,24,Trunk,9.3,False,False,51.5,Immediate,Weekly,8.0,Same_Division_Overlap,No,58.7,8.3,65.4,0.78
SMMS05134,RN-TIHE,RN,TIHE,28.1,Northern Railway,Moradabad,Signal Cable/Data Logger,Cable Insulation Fault,Medium,Datalogger Analysis,IPS (Integrated Power Supply),EI,Normal,29-07-2025,07-09-2026,08-09-2026,11-09-2026,12.7,11.2,60,6.8,31-08-2025,30,0,4,Branch,5.49,False,False,31.9,This Month,Monthly,11.2,Cross_Division_Overlap,No,38.7,12.7,44.6,0.74
SMMS05135,HJMG-SIQ,HJMG,SIQ,36.92,South Eastern Railway,Ranchi,Track Circuit,Rail Bonding Fault,Medium,Signal Failure Alarm,DC,RRI,Normal,19-06-2026,08-09-2026,09-09-2026,12-09-2026,8.6,6.8,54,8.8,24-01-2026,90,3,14,Trunk,13.0,True,False,63.5,This Month,Monthly,6.8,No_Overlap,Yes,54.5,8.6,63.3,0.7
SMMS05136,QA-SDT,QA,SDT,5.3,Southern Railway,Madurai,Relay Interlocking,Relay Contact Failure,Medium,Visual Inspection,DC,RRI,Normal,03-12-2025,16-09-2026,16-09-2026,19-09-2026,7.0,7.0,60,24.1,12-05-2026,30,0,11,Trunk,5.52,False,True,54.6,This Week,Weekly,7.0,No_Overlap,No,55.2,7.0,52.6,0.6
SMMS05137,KG-TUD,KG,TUD,112.44,Central Railway,Nagpur,Relay Interlocking,Relay Contact Failure,Low,Visual Inspection,DC,RRI,Degraded,08-07-2025,10-09-2026,10-09-2026,15-09-2026,4.7,4.9,90,4.9,24-08-2026,15,0,3,Branch,16.31,False,False,22.0,This Month,Monthly,4.9,No_Overlap,No,41.7,4.7,45.1,0.65
SMMS05138,XDD-FQXPE,XDD,FQXPE,48.46,Western Railway,Vadodara,Track Circuit,Track Circuit Failure,Medium,Visual Inspection,AC (25kV Signalling),RRI,Normal,22-09-2025,13-09-2026,14-09-2026,17-09-2026,10.7,8.3,60,6.5,03-08-2026,15,1,2,Trunk,8.03,False,False,45.9,This Month,Monthly,8.3,No_Overlap,No,54.5,10.7,59.4,0.67
SMMS05139,WXKJ-KV,WXKJ,KV,40.12,Northern Railway,Lucknow,Axle Counter,Reset Failure,Medium,Datalogger Analysis,AC (25kV Signalling),PI,Normal,25-12-2025,06-09-2026,07-09-2026,10-09-2026,6.4,5.1,60,18.8,18-07-2026,15,1,15,Trunk,15.92,False,False,39.6,This Month,Monthly,5.1,No_Overlap,No,52.7,6.4,41.9,0.82
SMMS05140,FY-AS,FY,AS,117.04,Central Railway,Nagpur,Electronic Interlocking,Object Controller Fault,High,Signal Failure Alarm,DC,PI,Normal,13-12-2025,04-09-2026,05-09-2026,07-09-2026,7.1,6.3,30,5.4,18-10-2025,30,0,11,Branch,11.26,True,False,64.1,This Month,Monthly,6.3,No_Overlap,Yes,43.7,7.1,46.0,0.82
SMMS05141,IRBX-QDQ,IRBX,QDQ,11.83,Eastern Railway,Howrah,Track Circuit,Track Circuit Failure,Medium,Signal Failure Alarm,AC (25kV Signalling),EI,Down,04-08-2025,05-09-2026,05-09-2026,08-09-2026,6.4,6.8,60,23.8,26-04-2026,15,1,4,Trunk,14.54,False,False,29.0,This Week,Weekly,6.8,No_Overlap,No,68.2,6.4,81.7,0.68
SMMS05142,ZP-XHC,ZP,XHC,27.17,South Eastern Railway,Adra,Axle Counter,Wheel Sensor Fault,Medium,Preventive Test,IPS (Integrated Power Supply),EI,Normal,11-07-2025,09-09-2026,10-09-2026,13-09-2026,9.0,7.6,60,22.7,29-07-2025,30,1,1,Branch,18.39,False,False,30.5,This Month,Monthly,7.6,No_Overlap,No,51.2,9.0,54.1,0.58
SMMS05143,SS-FFVMQ,SS,FFVMQ,45.64,Northern Railway,Ambala,Level Crossing Interlocking,LC Gate Interlocking Fault,Low,Datalogger Analysis,DC,EI,Normal,28-01-2026,14-09-2026,15-09-2026,20-09-2026,5.6,4.5,90,9.0,29-03-2026,180,3,13,Trunk,16.89,False,True,59.8,This Month,Monthly,4.5,No_Overlap,Yes,50.4,5.6,53.7,0.76
SMMS05144,LWY-WBX,LWY,WBX,35.65,Central Railway,Mumbai CST,Relay Interlocking,Interlocking Logic Fault,Low,Preventive Test,DC,RRI,Normal,26-06-2026,15-09-2026,15-09-2026,20-09-2026,5.8,6.7,23,10.9,26-04-2026,15,3,7,Trunk,16.81,False,False,24.7,This Month,Monthly,6.7,Cross_Division_Overlap,No,36.5,5.8,42.9,0.8
SMMS05145,XEPR-QK,XEPR,QK,111.77,Southern Railway,Chennai,Point Machine,Point Machine Failure,Low,Datalogger Analysis,DC,RRI,Degraded,20-01-2026,16-09-2026,17-09-2026,22-09-2026,4.8,4.6,90,7.2,19-10-2025,15,1,20,Branch,12.3,False,False,23.6,This Month,Monthly,4.6,Same_Division_Overlap,No,45.7,4.8,47.4,0.75
SMMS05146,LRVLY-NALIC,LRVLY,NALIC,48.54,Eastern Railway,Asansol,Block Instrument,Block Instrument Failure,Medium,Preventive Test,DC,PI,Normal,03-08-2025,04-09-2026,05-09-2026,08-09-2026,5.0,4.6,60,5.3,03-03-2026,30,2,10,Trunk,9.58,False,False,34.0,This Month,Monthly,4.6,No_Overlap,No,51.8,5.0,57.0,0.77
SMMS05147,DL-GVB,DL,GVB,87.28,Northern Railway,Moradabad,Axle Counter,Axle Counter Malfunction,High,Preventive Test,IPS (Integrated Power Supply),PI,Normal,27-02-2026,09-09-2026,09-09-2026,11-09-2026,5.4,5.4,30,22.4,20-06-2026,90,1,1,Trunk,9.23,False,True,63.0,This Month,Monthly,5.4,No_Overlap,Yes,52.9,5.4,50.6,0.49
SMMS05148,JLYA-ZP,JLYA,ZP,70.97,Northern Railway,Moradabad,Track Circuit,Low Voltage/Shunt Fault,Medium,Signal Failure Alarm,IPS (Integrated Power Supply),SSI,Down,24-08-2025,08-09-2026,09-09-2026,12-09-2026,5.4,4.7,60,2.3,10-04-2026,90,0,13,Branch,12.53,False,False,36.2,This Month,Monthly,4.7,No_Overlap,No,51.2,5.4,44.0,0.71
SMMS05149,WC-GHF,WC,GHF,39.18,Central Railway,Solapur,Point Machine,Switch Blade Misalignment,Medium,Preventive Test,DC,EI,Normal,30-07-2025,12-09-2026,13-09-2026,16-09-2026,5.8,5.1,60,19.2,14-10-2025,180,1,7,Branch,12.57,False,False,39.8,This Month,Monthly,5.1,No_Overlap,No,50.0,5.8,48.2,0.52
SMMS05150,RMXZ-TMVR,RMXZ,TMVR,27.08,Northern Railway,Ferozpur,Point Machine,Point Machine Failure,Low,Datalogger Analysis,AC (25kV Signalling),PI,Normal,03-07-2025,07-09-2026,07-09-2026,12-09-2026,6.8,7.2,90,8.5,15-02-2026,30,1,8,Trunk,8.81,True,False,57.4,This Month,Monthly,7.2,No_Overlap,Yes,43.4,6.8,39.6,0.73
SMMS05151,TCSL-FOX,TCSL,FOX,77.53,Western Railway,Vadodara,Axle Counter,Axle Counter Malfunction,Critical,Signal Failure Alarm,IPS (Integrated Power Supply),EI,Normal,10-12-2025,15-09-2026,15-09-2026,16-09-2026,6.9,8.8,10,11.3,19-07-2026,90,3,1,Trunk,14.98,False,False,51.4,Immediate,Weekly,8.8,No_Overlap,No,56.2,6.9,59.9,0.94
SMMS05152,FKXLK-SHGWG,FKXLK,SHGWG,14.89,South Eastern Railway,Ranchi,Point Machine,Switch Blade Misalignment,Medium,Signal Failure Alarm,IPS (Integrated Power Supply),RRI,Normal,12-07-2025,16-09-2026,16-09-2026,19-09-2026,7.0,8.5,60,6.1,25-09-2025,15,0,22,Branch,15.97,True,False,62.0,This Month,Monthly,8.5,No_Overlap,Yes,45.0,7.0,34.8,0.84
SMMS05153,LSIHP-MZ,LSIHP,MZ,90.59,Northern Railway,Moradabad,Point Machine,Point Machine Failure,Low,Datalogger Analysis,DC,SSI,Normal,09-02-2026,12-09-2026,12-09-2026,17-09-2026,3.1,3.5,90,4.0,03-07-2026,15,0,24,Trunk,5.7,False,False,32.5,This Month,Monthly,3.5,No_Overlap,No,41.3,3.1,42.0,0.76
SMMS05154,JXIBL-JLEG,JXIBL,JLEG,84.93,Western Railway,Vadodara,Electronic Interlocking,EI Card Failure,Low,Preventive Test,IPS (Integrated Power Supply),RRI,Normal,20-12-2025,06-09-2026,07-09-2026,12-09-2026,4.7,3.6,90,23.0,22-05-2026,180,0,8,Trunk,13.88,False,False,25.7,This Month,Monthly,3.6,No_Overlap,No,52.2,4.7,47.3,0.59
SMMS05155,JVJPI-AUQTY,JVJPI,AUQTY,16.13,Eastern Railway,Howrah,Signal Cable/Data Logger,Data Logger Fault,Low,Preventive Test,DC,SSI,Normal,02-10-2025,15-09-2026,16-09-2026,21-09-2026,7.0,5.8,90,12.8,28-04-2026,30,1,21,Trunk,18.9,False,False,35.7,This Month,Monthly,5.8,No_Overlap,No,54.1,7.0,59.1,0.66
SMMS05156,AALQT-AFUBN,AALQT,AFUBN,19.5,Central Railway,Pune,Track Circuit,Rail Bonding Fault,Critical,Datalogger Analysis,IPS (Integrated Power Supply),RRI,Normal,21-07-2025,11-09-2026,12-09-2026,13-09-2026,9.3,7.7,10,12.2,22-07-2026,90,2,5,Branch,8.95,False,False,55.7,Immediate,Weekly,7.7,Same_Division_Overlap,No,56.8,9.3,59.8,0.93
SMMS05157,HQCBK-WLKF,HQCBK,WLKF,43.88,South Central Railway,Vijayawada,Point Machine,Locking Fault,Medium,Datalogger Analysis,AC (25kV Signalling),RRI,Normal,21-10-2025,07-09-2026,07-09-2026,10-09-2026,5.9,7.4,60,12.3,31-10-2025,30,2,2,Trunk,4.32,False,True,45.1,This Month,Monthly,7.4,Same_Division_Overlap,No,48.3,5.9,49.8,0.92
SMMS05158,QZV-TBGX,QZV,TBGX,55.18,Southern Railway,Palakkad,Electronic Interlocking,EI Card Failure,Low,Signal Failure Alarm,DC,EI,Normal,30-06-2025,07-09-2026,07-09-2026,12-09-2026,6.6,6.8,90,22.3,19-10-2025,180,3,11,Trunk,5.17,True,False,54.3,This Week,Weekly,6.8,Same_Division_Overlap,No,55.1,6.6,60.7,0.85
SMMS05159,UN-AOHU,UN,AOHU,2.47,Eastern Railway,Malda,Track Circuit,Track Circuit Failure,Medium,Datalogger Analysis,DC,RRI,Normal,29-10-2025,06-09-2026,06-09-2026,09-09-2026,5.1,6.8,60,13.9,17-11-2025,180,4,5,Trunk,2.48,False,False,43.3,This Month,Monthly,6.8,No_Overlap,No,53.3,5.1,61.7,0.69
SMMS05160,BUNQS-JWR,BUNQS,JWR,11.09,Western Railway,Mumbai Central,Relay Interlocking,Cable Fault,Low,Preventive Test,DC,RRI,Degraded,20-12-2025,15-09-2026,15-09-2026,20-09-2026,4.5,6.3,90,14.7,14-08-2026,180,2,23,Trunk,16.9,False,False,28.8,This Week,Weekly,6.3,Same_Division_Overlap,No,56.5,4.5,52.4,0.67
SMMS05161,KDPE-YWQI,KDPE,YWQI,19.63,South Eastern Railway,Chakradharpur,Point Machine,Switch Blade Misalignment,High,Preventive Test,DC,RRI,Normal,22-05-2026,08-09-2026,09-09-2026,11-09-2026,4.3,3.9,30,19.5,23-02-2026,15,1,7,Trunk,8.66,False,False,36.8,This Week,Weekly,3.9,Cross_Division_Overlap,No,59.1,4.3,62.4,0.61
SMMS05162,WWLN-ADWZB,WWLN,ADWZB,84.03,Western Railway,Vadodara,Point Machine,Switch Blade Misalignment,Medium,Visual Inspection,DC,RRI,Normal,09-01-2026,04-09-2026,05-09-2026,08-09-2026,5.6,4.6,60,19.4,07-02-2026,30,2,17,Trunk,11.85,False,True,57.1,This Week,Weekly,4.6,Same_Division_Overlap,Yes,59.6,5.6,66.9,0.77
SMMS05163,TDFZF-DES,TDFZF,DES,46.49,Southern Railway,Chennai,Axle Counter,Axle Counter Malfunction,Medium,Preventive Test,IPS (Integrated Power Supply),RRI,Normal,05-11-2025,11-09-2026,11-09-2026,14-09-2026,3.3,3.6,60,15.6,02-03-2026,90,3,24,Branch,16.17,False,False,38.0,This Month,Monthly,3.6,Same_Division_Overlap,No,47.9,3.3,42.7,0.7
SMMS05164,AXI-YURE,AXI,YURE,84.22,Eastern Railway,Howrah,Track Circuit,Low Voltage/Shunt Fault,Critical,Visual Inspection,IPS (Integrated Power Supply),RRI,Normal,01-09-2025,16-09-2026,16-09-2026,17-09-2026,4.1,5.7,10,24.7,02-11-2025,30,2,14,Trunk,9.28,True,False,71.3,Immediate,Weekly,5.7,Cross_Division_Overlap,Yes,69.0,4.1,67.6,0.9
SMMS05165,JI-VRZ,JI,VRZ,118.2,Southern Railway,Palakkad,Electronic Interlocking,Software/Data Fault,Low,Visual Inspection,DC,PI,Down,04-08-2026,08-09-2026,08-09-2026,13-09-2026,3.9,4.5,0,1.5,21-08-2025,15,0,14,Trunk,7.37,True,False,46.4,Programmed,Monthly,4.5,No_Overlap,No,23.8,3.9,25.8,0.76
SMMS05166,SKXT-LHZD,SKXT,LHZD,44.42,Southern Railway,Palakkad,Relay Interlocking,Relay Contact Failure,High,Preventive Test,DC,PI,Normal,05-07-2026,15-09-2026,15-09-2026,17-09-2026,7.3,9.0,30,23.2,17-01-2026,30,4,3,Trunk,17.12,False,False,32.3,This Week,Weekly,9.0,No_Overlap,No,61.2,7.3,58.5,0.76
SMMS05167,KPWT-MYN,KPWT,MYN,97.32,Southern Railway,Chennai,Relay Interlocking,Cable Fault,Critical,Signal Failure Alarm,AC (25kV Signalling),SSI,Normal,23-11-2025,14-09-2026,14-09-2026,15-09-2026,10.6,10.6,10,12.8,26-11-2025,90,3,4,Trunk,10.39,False,True,73.6,Immediate,Weekly,10.6,Same_Division_Overlap,Yes,59.8,10.6,54.9,0.85
SMMS05168,STMW-QID,STMW,QID,114.9,Eastern Railway,Malda,Point Machine,Point Machine Failure,Medium,Visual Inspection,IPS (Integrated Power Supply),SSI,Normal,23-02-2026,08-09-2026,09-09-2026,12-09-2026,4.7,4.4,60,11.5,16-04-2026,180,1,3,Trunk,4.01,False,False,33.1,This Month,Monthly,4.4,Cross_Division_Overlap,No,48.5,4.7,45.5,0.59
SMMS05169,TH-EDOY,TH,EDOY,99.35,Eastern Railway,Howrah,Point Machine,Point Machine Failure,Low,Datalogger Analysis,AC (25kV Signalling),PI,Degraded,14-02-2026,12-09-2026,12-09-2026,17-09-2026,4.9,5.4,90,4.1,29-08-2025,90,1,12,Branch,7.55,False,False,13.5,This Month,Monthly,5.4,No_Overlap,No,48.5,4.9,47.5,0.66
SMMS05170,BTF-VGU,BTF,VGU,54.28,Southern Railway,Salem,Point Machine,Locking Fault,High,Signal Failure Alarm,DC,RRI,Degraded,19-07-2025,13-09-2026,14-09-2026,16-09-2026,11.2,9.0,30,10.1,29-07-2026,15,1,8,Branch,5.84,False,True,73.2,This Month,Monthly,9.0,No_Overlap,Yes,48.6,11.2,37.2,0.81
SMMS05171,HACDG-TJKO,HACDG,TJKO,10.37,South Eastern Railway,Adra,Track Circuit,Low Voltage/Shunt Fault,High,Visual Inspection,IPS (Integrated Power Supply),EI,Degraded,15-08-2026,14-09-2026,15-09-2026,17-09-2026,7.0,6.3,11,9.7,11-10-2025,30,0,6,Branch,5.61,False,True,69.9,This Month,Monthly,6.3,No_Overlap,Yes,39.7,7.0,48.5,0.8
SMMS05172,OVJNY-BCVQC,OVJNY,BCVQC,63.84,Northern Railway,Lucknow,Axle Counter,Reset Failure,High,Signal Failure Alarm,DC,PI,Normal,05-08-2025,09-09-2026,10-09-2026,12-09-2026,6.0,5.2,30,6.7,18-01-2026,90,1,23,Trunk,16.43,False,True,75.3,This Week,Weekly,5.2,No_Overlap,Yes,59.0,6.0,65.3,0.64
SMMS05173,XT-UFUF,XT,UFUF,0.25,Western Railway,Vadodara,Signal Cable/Data Logger,Data Logger Fault,High,Preventive Test,DC,SSI,Normal,21-10-2025,11-09-2026,12-09-2026,14-09-2026,4.6,3.7,30,17.1,11-09-2025,180,2,6,Trunk,11.98,False,True,70.0,This Week,Weekly,3.7,No_Overlap,Yes,59.5,4.6,69.9,0.68
SMMS05174,PYO-SWSW,PYO,SWSW,63.74,South Eastern Railway,Ranchi,Block Instrument,Block Instrument Failure,Medium,Signal Failure Alarm,IPS (Integrated Power Supply),PI,Degraded,11-01-2026,03-09-2026,03-09-2026,06-09-2026,2.4,2.4,60,22.2,21-01-2026,15,3,21,Trunk,10.59,False,False,41.6,This Week,Weekly,2.4,No_Overlap,No,56.9,2.4,41.7,0.76
SMMS05175,LH-IWB,LH,IWB,18.65,South Central Railway,Guntakal,Electronic Interlocking,Object Controller Fault,Medium,Signal Failure Alarm,AC (25kV Signalling),EI,Normal,16-06-2026,07-09-2026,07-09-2026,10-09-2026,4.6,6.4,57,5.0,18-08-2025,180,2,3,Trunk,15.87,False,False,27.5,This Month,Monthly,6.4,No_Overlap,No,50.0,4.6,60.2,0.76
SMMS05176,ABUY-CO,ABUY,CO,50.47,Southern Railway,Madurai,Axle Counter,Wheel Sensor Fault,High,Signal Failure Alarm,IPS (Integrated Power Supply),RRI,Normal,30-10-2025,03-09-2026,03-09-2026,05-09-2026,7.5,9.0,30,7.8,26-01-2026,30,0,16,Trunk,16.06,False,False,45.9,This Month,Monthly,9.0,Same_Division_Overlap,No,53.3,7.5,52.3,0.8
SMMS05177,AB-TM,AB,TM,72.12,South Eastern Railway,Chakradharpur,Point Machine,Locking Fault,Medium,Signal Failure Alarm,AC (25kV Signalling),SSI,Normal,27-06-2026,13-09-2026,14-09-2026,17-09-2026,7.1,5.9,46,23.5,17-07-2026,30,7,12,Branch,19.69,False,False,44.1,This Week,Weekly,5.9,No_Overlap,No,57.8,7.1,59.3,0.86
SMMS05178,CHFL-PR,CHFL,PR,26.57,Northern Railway,Lucknow,Relay Interlocking,Relay Contact Failure,Medium,Preventive Test,DC,PI,Normal,24-01-2026,06-09-2026,07-09-2026,10-09-2026,6.8,5.8,60,10.6,26-05-2026,180,3,1,Branch,14.71,False,False,32.4,This Month,Monthly,5.8,No_Overlap,No,45.5,6.8,36.6,0.62
SMMS05179,KEM-WMLMM,KEM,WMLMM,100.83,South Central Railway,Guntur,Signal Cable/Data Logger,Data Logger Fault,High,Preventive Test,IPS (Integrated Power Supply),RRI,Degraded,23-07-2026,08-09-2026,09-09-2026,11-09-2026,9.9,8.7,30,4.9,01-08-2025,90,2,13,Trunk,19.21,False,False,32.1,This Month,Monthly,8.7,No_Overlap,No,52.3,9.9,37.4,0.6
SMMS05180,IZV-JNHH,IZV,JNHH,6.47,Northern Railway,Delhi,Level Crossing Interlocking,LC Gate Interlocking Fault,Medium,Signal Failure Alarm,AC (25kV Signalling),SSI,Normal,05-04-2026,09-09-2026,09-09-2026,12-09-2026,4.0,5.7,60,3.4,30-11-2025,30,0,10,Trunk,2.68,False,True,47.2,This Month,Monthly,5.7,Same_Division_Overlap,No,51.0,4.0,41.7,0.66
SMMS05181,NSIQH-AYGQW,NSIQH,AYGQW,13.9,Western Railway,Ahmedabad,Point Machine,Locking Fault,Medium,Signal Failure Alarm,DC,RRI,Normal,16-07-2025,13-09-2026,13-09-2026,16-09-2026,3.7,4.0,60,12.6,17-12-2025,90,4,6,Trunk,4.37,False,True,61.8,This Month,Monthly,4.0,Same_Division_Overlap,Yes,52.7,3.7,48.9,0.69
SMMS05182,TUJJ-GHG,TUJJ,GHG,2.6,Western Railway,Rajkot,Signal Cable/Data Logger,Cable Insulation Fault,High,Signal Failure Alarm,IPS (Integrated Power Supply),RRI,Normal,07-07-2025,09-09-2026,10-09-2026,12-09-2026,6.2,6.1,30,7.6,06-03-2026,30,1,7,Branch,6.26,False,False,45.9,This Month,Monthly,6.1,Same_Division_Overlap,No,49.4,6.2,51.8,0.84
SMMS05183,WRN-LA,WRN,LA,91.96,Central Railway,Bhusawal,Block Instrument,Block Instrument Failure,High,Preventive Test,AC (25kV Signalling),RRI,Degraded,28-07-2025,05-09-2026,06-09-2026,08-09-2026,4.3,3.5,30,1.9,01-07-2026,15,0,15,Branch,14.6,False,True,67.2,This Month,Monthly,3.5,Same_Division_Overlap,Yes,40.4,4.3,43.8,0.65
SMMS05184,KF-QFB,KF,QFB,96.54,Central Railway,Pune,Level Crossing Interlocking,LC Gate Interlocking Fault,Medium,Signal Failure Alarm,IPS (Integrated Power Supply),RRI,Normal,28-08-2026,15-09-2026,15-09-2026,18-09-2026,1.6,1.6,0,19.7,25-02-2026,30,3,4,Trunk,5.62,False,False,39.5,This Month,Monthly,1.6,No_Overlap,No,40.2,1.6,42.5,0.97
SMMS05185,AKYU-NMHD,AKYU,NMHD,83.3,South Central Railway,Secunderabad,Relay Interlocking,Interlocking Logic Fault,Critical,Signal Failure Alarm,IPS (Integrated Power Supply),RRI,Normal,08-04-2026,05-09-2026,06-09-2026,07-09-2026,9.9,9.0,10,4.1,10-01-2026,30,2,22,Trunk,8.5,True,False,78.8,Immediate,Weekly,9.0,No_Overlap,Yes,57.9,9.9,60.3,0.99
SMMS05186,ALET-KFHN,ALET,KFHN,45.8,South Eastern Railway,Ranchi,Axle Counter,Axle Counter Malfunction,Medium,Datalogger Analysis,AC (25kV Signalling),RRI,Degraded,21-02-2026,04-09-2026,04-09-2026,07-09-2026,5.1,7.0,60,16.3,02-07-2026,30,2,11,Trunk,8.82,False,False,37.3,This Week,Weekly,7.0,Same_Division_Overlap,No,55.2,5.1,62.3,0.77
SMMS05187,AQ-SIA,AQ,SIA,93.79,Central Railway,Bhusawal,Level Crossing Interlocking,Approach Detection Fault,Low,Preventive Test,AC (25kV Signalling),RRI,Degraded,17-04-2026,07-09-2026,07-09-2026,12-09-2026,5.6,6.8,90,20.2,11-05-2026,15,3,12,Trunk,9.43,False,False,33.7,This Week,Weekly,6.8,No_Overlap,No,60.4,5.6,66.1,0.83
SMMS05188,SK-MFZ,SK,MFZ,105.44,Western Railway,Rajkot,Electronic Interlocking,EI Card Failure,Critical,Signal Failure Alarm,DC,RRI,Degraded,26-08-2026,10-09-2026,10-09-2026,11-09-2026,10.1,11.2,5,3.7,17-11-2025,90,1,10,Trunk,1.81,False,True,65.6,Immediate,Weekly,11.2,No_Overlap,Yes,56.6,10.1,65.9,0.72
SMMS05189,XOYQC-VLRA,XOYQC,VLRA,63.1,Eastern Railway,Howrah,Level Crossing Interlocking,LC Gate Interlocking Fault,High,Datalogger Analysis,IPS (Integrated Power Supply),RRI,Normal,04-01-2026,05-09-2026,05-09-2026,07-09-2026,7.6,9.0,30,21.1,07-11-2025,15,2,14,Trunk,15.43,False,False,28.7,This Week,Weekly,9.0,No_Overlap,No,64.0,7.6,67.0,0.88
SMMS05190,YXSKU-SUJA,YXSKU,SUJA,10.9,Central Railway,Mumbai CST,Level Crossing Interlocking,LC Gate Interlocking Fault,Low,Signal Failure Alarm,IPS (Integrated Power Supply),SSI,Degraded,15-10-2025,08-09-2026,09-09-2026,14-09-2026,6.7,5.9,90,1.2,06-03-2026,30,0,20,Trunk,14.35,False,True,55.8,This Month,Monthly,5.9,No_Overlap,Yes,47.3,6.7,48.1,0.71
SMMS05191,NZJ-CQXMB,NZJ,CQXMB,38.66,Northern Railway,Lucknow,Level Crossing Interlocking,LC Gate Interlocking Fault,Low,Signal Failure Alarm,DC,EI,Down,04-09-2025,11-09-2026,12-09-2026,17-09-2026,4.9,4.2,90,3.4,21-08-2025,90,0,22,Branch,11.22,False,False,24.5,This Month,Monthly,4.2,No_Overlap,No,48.7,4.9,49.0,0.67
SMMS05192,IXGU-ULCWT,IXGU,ULCWT,5.56,Western Railway,Mumbai Central,Axle Counter,Axle Counter Malfunction,High,Signal Failure Alarm,DC,RRI,Normal,14-02-2026,07-09-2026,08-09-2026,10-09-2026,5.1,4.6,30,12.8,31-07-2025,90,2,15,Trunk,16.91,False,False,40.1,This Week,Weekly,4.6,No_Overlap,No,58.1,5.1,58.8,0.77
SMMS05193,YR-OVP,YR,OVP,73.99,South Eastern Railway,Adra,Axle Counter,Wheel Sensor Fault,Medium,Signal Failure Alarm,AC (25kV Signalling),RRI,Normal,20-03-2026,11-09-2026,11-09-2026,14-09-2026,1.7,1.9,60,19.4,23-12-2025,90,1,1,Branch,1.35,False,False,29.7,This Month,Monthly,1.9,Cross_Division_Overlap,No,51.5,1.7,60.7,0.69
